Fecha     ,Hora    ,Bateria [Med] [V],Hum. Rel [Med] [%],Lluvia [Acu] [mm],Temp. Ai [Med] [�C],D.Viento [Med] [�],P.Rocio [Med] [�C],Evap. [Inc] [mm],R.Global1 [Med] [W/m2],V.Viento [Med] [Km/h]
4/19/2014 ,12:00:00,12.83            ,100               ,0                ,24.41              ,350.49            ,24.41             ,0.17            ,0                     ,3.27
4/19/2014 ,1:00:00 ,12.82            ,100               ,0                ,24.13              ,337.43            ,24.13             ,-0.26           ,0                     ,3.21
4/19/2014 ,2:00:00 ,12.8             ,100               ,0                ,23.78              ,8.72              ,23.78             ,-0.15           ,0                     ,2.82
4/19/2014 ,3:00:00 ,12.78            ,100               ,0                ,23.13              ,27.88             ,23.13             ,-0.61           ,0                     ,3.14
4/19/2014 ,4:00:00 ,12.76            ,99.95             ,0                ,22.48              ,10.59             ,22.47             ,-0.77           ,0                     ,3.22
4/19/2014 ,5:00:00 ,12.74            ,94.55             ,0                ,22.19              ,349.69            ,21.23             ,-0.24           ,0                     ,4.02
4/19/2014 ,6:00:00 ,12.72            ,80.12             ,0                ,21.8               ,22                ,18.2              ,-0.13           ,15.22                 ,4.01
4/19/2014 ,7:00:00 ,12.92            ,72.34             ,0                ,23.43              ,29.63             ,18.11             ,0.18            ,218.18                ,2.85
4/19/2014 ,8:00:00 ,13.69            ,54.22             ,0                ,28.08              ,160.57            ,17.85             ,0.09            ,480.11                ,3.3
4/19/2014 ,9:00:00 ,13.76            ,48.68             ,0                ,30.3               ,207.49            ,18.21             ,0.34            ,691.87                ,5.34
4/19/2014 ,10:00:00,13.77            ,51.77             ,0                ,30.76              ,188.98            ,19.7              ,0.05            ,851.94                ,5.6
4/19/2014 ,11:00:00,13.77            ,46.03             ,0                ,32.12              ,204.84            ,19.07             ,0.3             ,922.97                ,6.21
4/19/2014 ,12:00:00,13.77            ,45.51             ,0                ,32.57              ,211.5             ,19.31             ,0.54            ,795.14                ,6.69
4/19/2014 ,1:00:00 ,13.77            ,42.33             ,0                ,33.32              ,203.88            ,18.83             ,0.47            ,730.44                ,7.09
4/19/2014 ,2:00:00 ,13.78            ,40.08             ,0                ,33.09              ,206.97            ,17.76             ,0.71            ,726.71                ,7.07
4/19/2014 ,3:00:00 ,13.78            ,44.59             ,0                ,31.76              ,179.56            ,18.23             ,0.72            ,365.34                ,6.93
4/19/2014 ,4:00:00 ,13.63            ,51.78             ,0                ,29.48              ,115.65            ,18.51             ,0.71            ,179.21                ,4.91
4/19/2014 ,5:00:00 ,13.68            ,56.3              ,0                ,29.42              ,124.72            ,19.81             ,0.47            ,164.24                ,3.7
4/19/2014 ,6:00:00 ,12.97            ,61.98             ,0                ,27.89              ,225.11            ,19.91             ,0.38            ,12.72                 ,3.3
4/19/2014 ,7:00:00 ,12.92            ,71.48             ,0                ,26.05              ,61.28             ,20.45             ,0.32            ,0                     ,2.15
4/19/2014 ,8:00:00 ,12.89            ,80.47             ,0                ,24.37              ,46.8              ,20.78             ,0.4             ,0                     ,2.44
4/19/2014 ,9:00:00 ,12.86            ,84.99             ,0                ,23.65              ,16.67             ,20.96             ,0               ,0                     ,3.72
4/19/2014 ,10:00:00,12.84            ,71.88             ,0                ,24.65              ,19.9              ,18.65             ,0.24            ,0                     ,4.7
4/19/2014 ,11:00:00,12.83            ,46.6              ,0                ,26.87              ,329.35            ,14.24             ,0.4             ,0                     ,7.87
4/20/2014 ,12:00:00,12.81            ,80.56             ,0                ,23.71              ,107.24            ,20.13             ,0.17            ,0                     ,3.4
4/20/2014 ,1:00:00 ,12.8             ,86.22             ,0                ,23.22              ,305.78            ,20.68             ,0.19            ,0                     ,4.04
4/20/2014 ,2:00:00 ,12.77            ,60                ,0                ,24.47              ,41.03             ,16.14             ,0.04            ,0                     ,3.72
4/20/2014 ,3:00:00 ,12.76            ,58.78             ,0                ,24.84              ,219.71            ,16.03             ,0.15            ,0                     ,3.83
4/20/2014 ,4:00:00 ,12.74            ,56.11             ,0                ,24.68              ,6.23              ,15.27             ,0               ,0                     ,4.85
4/20/2014 ,5:00:00 ,12.72            ,54.19             ,0                ,24.79              ,6.13              ,14.87             ,0.18            ,0                     ,3.68
4/20/2014 ,6:00:00 ,12.71            ,60.86             ,0                ,23.37              ,3.29              ,15.34             ,0.03            ,16.1                  ,2.51
4/20/2014 ,7:00:00 ,12.92            ,62.31             ,0                ,24.8               ,41.8              ,17.04             ,0.05            ,235.79                ,2.47
4/20/2014 ,8:00:00 ,13.68            ,49.07             ,0                ,28.21              ,197.22            ,16.46             ,0.16            ,457.41                ,3.86
4/20/2014 ,9:00:00 ,13.75            ,49.98             ,0                ,29.33              ,173.19            ,17.83             ,0.07            ,695.74                ,5.62
4/20/2014 ,10:00:00,13.76            ,47.45             ,0                ,30.61              ,191.92            ,18.18             ,-0.11           ,888.37                ,6.91
4/20/2014 ,11:00:00,13.76            ,46.15             ,0                ,31.69              ,215.7             ,18.73             ,-0.01           ,942.99                ,7.23
4/20/2014 ,12:00:00,13.77            ,44.57             ,0                ,32.34              ,221.24            ,18.76             ,-0.16           ,967.69                ,7.53
4/20/2014 ,1:00:00 ,13.77            ,42.29             ,0                ,32.99              ,227.84            ,18.52             ,0.74            ,889.09                ,6.61
4/20/2014 ,2:00:00 ,13.78            ,41.38             ,0                ,33.32              ,228.39            ,18.46             ,0.92            ,739.13                ,6.82
4/20/2014 ,3:00:00 ,13.78            ,43.32             ,0                ,32.82              ,202.13            ,18.75             ,0.78            ,531.61                ,6.31
4/20/2014 ,4:00:00 ,13.77            ,49.55             ,0                ,30.07              ,126.5             ,18.37             ,0.92            ,138.58                ,6.94
4/20/2014 ,5:00:00 ,12.99            ,54.47             ,0                ,28.62              ,114.1             ,18.52             ,0.55            ,69.37                 ,4.28
4/20/2014 ,6:00:00 ,12.94            ,61.28             ,0                ,26.94              ,74.07             ,18.84             ,0.43            ,9.16                  ,2.34
